mem,host=ip-172-31-47-29 free=175067136i,mapped=199864320i,sunreclaim=50348032i,available_percent=63.18894505575207,buffered=17870848i,huge_pages_total=0i,page_tables=3416064i,write_back=0i,available=634380288i,used=186130432i,commit_limit=501968896i,high_free=0i,high_total=0i,huge_pages_free=0i,sreclaimable=69443584i,total=1003941888i,shared=929792i,slab=119791616i,vmalloc_total=35184372087808i,active=253337600i,dirty=0i,vmalloc_used=8695808i,write_back_tmp=0i,used_percent=18.539960751194396,inactive=394653696i,low_free=0i,cached=624873472i,committed_as=584654848i,low_total=0i,swap_free=0i,swap_total=0i,vmalloc_chunk=0i,huge_page_size=2097152i,swap_cached=0i 1727523150000000000

cpu,cpu=cpu-total,host=ip-172-31-47-29 usage_idle=95.8733205374886,usage_irq=0,usage_softirq=0,usage_iowait=0,usage_steal=4.030710172751724,usage_guest=0,usage_guest_nice=0,usage_user=0,usage_system=0.09596928982745448,usage_nice=0 1727523150000000000

mem,host=ip-172-31-47-29 used_percent=18.539960751194396,free=175067136i,vmalloc_chunk=0i,commit_limit=501968896i,high_total=0i,huge_pages_total=0i,shared=929792i,vmalloc_used=8695808i,low_total=0i,available_percent=63.18894505575207,buffered=17870848i,dirty=0i,high_free=0i,low_free=0i,swap_cached=0i,active=253337600i,cached=624873472i,huge_pages_free=0i,inactive=394653696i,write_back_tmp=0i,sunreclaim=50348032i,swap_free=0i,vmalloc_total=35184372087808i,available=634380288i,committed_as=584654848i,page_tables=3416064i,slab=119791616i,sreclaimable=69443584i,total=1003941888i,mapped=199864320i,used=186130432i,huge_page_size=2097152i,swap_total=0i,write_back=0i 1727523170000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_system=0,usage_idle=97.9391560352664,usage_nice=0,usage_steal=1.9627085377843685,usage_guest_nice=0,usage_user=0.09813542688913475,usage_irq=0,usage_softirq=0,usage_guest=0,usage_iowait=0 1727523170000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_nice=0,usage_softirq=0,usage_guest=0,usage_system=0,usage_idle=99.10714285717637,usage_iowait=0,usage_irq=0,usage_steal=0.8928571428552095,usage_guest_nice=0,usage_user=0 1727523220000000000

cpu,cpu=cpu-total,host=ip-172-31-47-29 usage_system=0,usage_irq=0,usage_guest=0,usage_iowait=0,usage_softirq=0,usage_steal=6.19718309859357,usage_guest_nice=0,usage_user=0,usage_idle=93.80281690137227,usage_nice=0 1727523250000000000

mem,host=ip-172-31-47-29 free=175067136i,inactive=394653696i,low_free=0i,mapped=199864320i,available=634380288i,used=186130432i,low_total=0i,write_back=0i,used_percent=18.539960751194396,commit_limit=501968896i,dirty=0i,high_total=0i,huge_page_size=2097152i,swap_cached=0i,total=1003941888i,sunreclaim=50348032i,vmalloc_chunk=0i,vmalloc_total=35184372087808i,available_percent=63.18894505575207,active=253337600i,committed_as=584654848i,high_free=0i,page_tables=3416064i,shared=929792i,swap_total=0i,buffered=17870848i,sreclaimable=69443584i,swap_free=0i,vmalloc_used=8695808i,write_back_tmp=0i,cached=624873472i,huge_pages_free=0i,huge_pages_total=0i,slab=119791616i 1727523270000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_user=0.09861932938861766,usage_softirq=0,usage_steal=1.380670611440647,usage_iowait=0,usage_irq=0,usage_guest=0,usage_guest_nice=0,usage_system=0,usage_idle=98.5207100592268,usage_nice=0 1727523280000000000

cpu,cpu=cpu-total,host=ip-172-31-47-29 usage_guest=0,usage_guest_nice=0,usage_user=0,usage_system=0.09276437847853053,usage_idle=92.67161410011903,usage_nice=0,usage_irq=0,usage_steal=7.235621521324458,usage_iowait=0,usage_softirq=0 1727523300000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_system=0.0977517106550254,usage_idle=97.45845552302185,usage_nice=0,usage_irq=0,usage_steal=2.2482893450646118,usage_user=0.09775171065488648,usage_softirq=0,usage_guest=0,usage_guest_nice=0,usage_iowait=0.09775171065495594 1727523310000000000

mem,host=ip-172-31-47-29 vmalloc_chunk=0i,vmalloc_total=35184372087808i,write_back=0i,committed_as=584654848i,buffered=17887232i,free=175067136i,low_free=0i,sreclaimable=69443584i,available=634396672i,dirty=0i,page_tables=3416064i,sunreclaim=50348032i,used_percent=18.538328784225406,active=253337600i,high_total=0i,huge_pages_free=0i,swap_cached=0i,available_percent=63.19057702272106,swap_total=0i,high_free=0i,mapped=199868416i,write_back_tmp=0i,cached=624873472i,huge_page_size=2097152i,huge_pages_total=0i,inactive=394670080i,shared=929792i,used=186114048i,commit_limit=501968896i,low_total=0i,slab=119791616i,swap_free=0i,vmalloc_used=8695808i,total=1003941888i 1727523380000000000

mem,host=ip-172-31-47-29 mapped=199868416i,swap_total=0i,write_back=0i,used=186114048i,active=253337600i,free=175067136i,low_free=0i,write_back_tmp=0i,available=634396672i,committed_as=584654848i,low_total=0i,shared=929792i,sunreclaim=50348032i,vmalloc_used=8695808i,used_percent=18.538328784225406,dirty=0i,high_total=0i,inactive=394670080i,swap_cached=0i,vmalloc_total=35184372087808i,available_percent=63.19057702272106,commit_limit=501968896i,high_free=0i,huge_page_size=2097152i,sreclaimable=69443584i,buffered=17887232i,huge_pages_total=0i,page_tables=3416064i,slab=119791616i,total=1003941888i,cached=624873472i,huge_pages_free=0i,swap_free=0i,vmalloc_chunk=0i 1727523390000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_idle=96.89621726486416,usage_iowait=0,usage_irq=0,usage_softirq=0,usage_user=0,usage_nice=0,usage_steal=3.1037827352064133,usage_guest=0,usage_guest_nice=0,usage_system=0 1727523390000000000

cpu,cpu=cpu-total,host=ip-172-31-47-29 usage_idle=99.30417495022861,usage_nice=0,usage_irq=0,usage_softirq=0,usage_guest=0,usage_system=0,usage_iowait=0,usage_steal=0.6958250497035776,usage_guest_nice=0,usage_user=0 1727523400000000000

