mem,host=ip-172-31-47-29 free=175067136i,swap_cached=0i,used_percent=18.539960751194396,available_percent=63.18894505575207,high_total=0i,low_total=0i,vmalloc_total=35184372087808i,buffered=17870848i,high_free=0i,huge_page_size=2097152i,mapped=199864320i,total=1003941888i,committed_as=584654848i,dirty=0i,slab=119791616i,swap_free=0i,commit_limit=501968896i,sreclaimable=69443584i,used=186130432i,huge_pages_free=0i,huge_pages_total=0i,swap_total=0i,active=253337600i,low_free=0i,page_tables=3416064i,vmalloc_chunk=0i,write_back=0i,vmalloc_used=8695808i,write_back_tmp=0i,available=634380288i,cached=624873472i,inactive=394653696i,shared=929792i,sunreclaim=50348032i 1727523140000000000

mem,host=ip-172-31-47-29 commit_limit=501968896i,shared=929792i,sreclaimable=69443584i,committed_as=584654848i,huge_page_size=2097152i,vmalloc_chunk=0i,used=186130432i,buffered=17870848i,sunreclaim=50348032i,swap_total=0i,write_back_tmp=0i,dirty=0i,free=175067136i,huge_pages_total=0i,swap_cached=0i,vmalloc_total=35184372087808i,vmalloc_used=8695808i,write_back=0i,total=1003941888i,available=634380288i,used_percent=18.539960751194396,cached=624873472i,high_free=0i,high_total=0i,inactive=394653696i,available_percent=63.18894505575207,huge_pages_free=0i,page_tables=3416064i,slab=119791616i,low_total=0i,active=253337600i,low_free=0i,mapped=199864320i,swap_free=0i 1727523160000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_iowait=0,usage_softirq=0,usage_steal=1.7699115044279443,usage_guest=0,usage_idle=98.2300884956436,usage_system=0,usage_nice=0,usage_irq=0,usage_guest_nice=0,usage_user=0 1727523210000000000

mem,host=ip-172-31-47-29 buffered=17870848i,inactive=394653696i,available=634380288i,active=253337600i,commit_limit=501968896i,huge_pages_total=0i,swap_cached=0i,vmalloc_chunk=0i,vmalloc_used=8695808i,total=1003941888i,cached=624873472i,high_free=0i,huge_page_size=2097152i,slab=119791616i,sunreclaim=50348032i,swap_free=0i,dirty=0i,free=175067136i,used_percent=18.539960751194396,sreclaimable=69443584i,write_back_tmp=0i,used=186130432i,available_percent=63.18894505575207,committed_as=584654848i,high_total=0i,low_total=0i,mapped=199864320i,shared=929792i,swap_total=0i,huge_pages_free=0i,low_free=0i,page_tables=3416064i,vmalloc_total=35184372087808i,write_back=0i 1727523210000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_nice=0,usage_softirq=0,usage_steal=5.571293673272232,usage_guest_nice=0,usage_user=0,usage_system=0.09442870632660592,usage_idle=94.33427762034755,usage_iowait=0,usage_irq=0,usage_guest=0 1727523230000000000

cpu,cpu=cpu-total,host=ip-172-31-47-29 usage_guest=0,usage_guest_nice=0,usage_user=0,usage_nice=0,usage_iowait=0,usage_irq=0,usage_softirq=0,usage_steal=5.571293673272232,usage_system=0.09442870632660592,usage_idle=94.33427762034755 1727523230000000000

mem,host=ip-172-31-47-29 available_percent=63.18894505575207,active=253337600i,committed_as=584654848i,total=1003941888i,high_free=0i,low_free=0i,mapped=199864320i,page_tables=3416064i,slab=119791616i,vmalloc_chunk=0i,write_back=0i,available=634380288i,huge_pages_free=0i,sreclaimable=69443584i,swap_cached=0i,dirty=0i,shared=929792i,swap_total=0i,used=186130432i,inactive=394653696i,sunreclaim=50348032i,swap_free=0i,huge_page_size=2097152i,high_total=0i,buffered=17870848i,cached=624873472i,used_percent=18.539960751194396,free=175067136i,huge_pages_total=0i,low_total=0i,vmalloc_total=35184372087808i,vmalloc_used=8695808i,write_back_tmp=0i,commit_limit=501968896i 1727523250000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_guest=0,usage_nice=0,usage_steal=6.285178236396372,usage_idle=93.71482176362069,usage_iowait=0,usage_irq=0,usage_softirq=0,usage_guest_nice=0,usage_user=0,usage_system=0 1727523260000000000

mem,host=ip-172-31-47-29 committed_as=584654848i,inactive=394653696i,low_total=0i,write_back_tmp=0i,commit_limit=501968896i,high_total=0i,huge_page_size=2097152i,huge_pages_total=0i,swap_total=0i,vmalloc_chunk=0i,vmalloc_total=35184372087808i,used=186130432i,active=253337600i,cached=624873472i,free=175067136i,high_free=0i,page_tables=3416064i,sreclaimable=69443584i,swap_free=0i,used_percent=18.539960751194396,dirty=0i,sunreclaim=50348032i,vmalloc_used=8695808i,available_percent=63.18894505575207,mapped=199864320i,shared=929792i,slab=119791616i,swap_cached=0i,available=634380288i,low_free=0i,buffered=17870848i,huge_pages_free=0i,write_back=0i,total=1003941888i 1727523280000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_idle=92.67161410011903,usage_guest=0,usage_steal=7.235621521324458,usage_guest_nice=0,usage_user=0,usage_system=0.09276437847853053,usage_nice=0,usage_iowait=0,usage_irq=0,usage_softirq=0 1727523300000000000

mem,host=ip-172-31-47-29 sunreclaim=50348032i,vmalloc_used=8728576i,available=634396672i,used_percent=18.538328784225406,active=253337600i,inactive=394670080i,low_free=0i,free=175067136i,huge_pages_free=0i,vmalloc_total=35184372087808i,available_percent=63.19057702272106,dirty=28672i,huge_pages_total=0i,sreclaimable=69443584i,swap_cached=0i,swap_free=0i,write_back_tmp=0i,commit_limit=501968896i,huge_page_size=2097152i,low_total=0i,shared=929792i,total=1003941888i,used=186114048i,cached=624873472i,slab=119791616i,high_free=0i,high_total=0i,mapped=199868416i,page_tables=3416064i,write_back=0i,buffered=17887232i,committed_as=584654848i,swap_total=0i,vmalloc_chunk=0i 1727523310000000000

mem,host=ip-172-31-47-29 slab=119791616i,sunreclaim=50348032i,swap_total=0i,vmalloc_used=8695808i,available=634396672i,huge_pages_free=0i,huge_pages_total=0i,swap_free=0i,high_free=0i,low_free=0i,swap_cached=0i,vmalloc_chunk=0i,commit_limit=501968896i,mapped=199868416i,sreclaimable=69443584i,cached=624873472i,dirty=0i,shared=929792i,write_back=0i,total=1003941888i,active=253337600i,buffered=17887232i,inactive=394670080i,page_tables=3416064i,vmalloc_total=35184372087808i,used=186114048i,used_percent=18.538328784225406,high_total=0i,committed_as=584654848i,free=175067136i,write_back_tmp=0i,available_percent=63.19057702272106,huge_page_size=2097152i,low_total=0i 1727523350000000000

cpu,cpu=cpu-total,host=ip-172-31-47-29 usage_irq=0,usage_softirq=0,usage_guest=0,usage_guest_nice=0,usage_nice=0,usage_iowait=0,usage_idle=97.55859374999778,usage_steal=2.4414062500022204,usage_user=0,usage_system=0 1727523350000000000

mem,host=ip-172-31-47-29 available=634396672i,active=253337600i,buffered=17887232i,vmalloc_chunk=0i,commit_limit=501968896i,free=175067136i,sunreclaim=50348032i,low_total=0i,swap_cached=0i,write_back=0i,used=186114048i,high_total=0i,huge_pages_free=0i,huge_pages_total=0i,low_free=0i,high_free=0i,page_tables=3416064i,sreclaimable=69443584i,vmalloc_used=8695808i,used_percent=18.538328784225406,cached=624873472i,shared=929792i,write_back_tmp=0i,slab=119791616i,swap_free=0i,total=1003941888i,available_percent=63.19057702272106,dirty=0i,huge_page_size=2097152i,inactive=394670080i,committed_as=584654848i,vmalloc_total=35184372087808i,mapped=199868416i,swap_total=0i 1727523360000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_guest_nice=0,usage_user=0,usage_idle=98.32677165356107,usage_nice=0,usage_softirq=0,usage_guest=0,usage_system=0,usage_iowait=0,usage_irq=0,usage_steal=1.6732283464568338 1727523360000000000

cpu,cpu=cpu0,host=ip-172-31-47-29 usage_idle=99.30417495022861,usage_nice=0,usage_irq=0,usage_softirq=0,usage_steal=0.6958250497035776,usage_guest=0,usage_guest_nice=0,usage_user=0,usage_iowait=0,usage_system=0 1727523400000000000

